"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","JPN","Japan","2006","2006",-6.4,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","JPN","Japan","2007","2007",-6.4,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","JPN","Japan","2008","2008",-6.4,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","JPN","Japan","2009","2009",-6.5,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","JPN","Japan","2010","2010",-6.3,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","JPN","Japan","2011","2011",-6.1,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","JPN","Japan","2012","2012",-6.1,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","JPN","Japan","2013","2013",-6,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","JPN","Japan","2014","2014",-6,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","JPN","Japan","2015","2015",-5.9,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","JPN","Japan","2016","2016",-5.9,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","JPN","Japan","2017","2017",-5.8,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","JPN","Japan","2000","2000",-5.4,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","JPN","Japan","2001","2001",-5.4,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","JPN","Japan","2002","2002",-5.5,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","JPN","Japan","2003","2003",-5.5,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","JPN","Japan","2004","2004",-5.6,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","JPN","Japan","2005","2005",-5.6,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","JPN","Japan","2006","2006",-5.5,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","JPN","Japan","2007","2007",-5.5,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","JPN","Japan","2008","2008",-5.5,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","JPN","Japan","2009","2009",-5.6,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","JPN","Japan","2010","2010",-5.5,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","JPN","Japan","2011","2011",-5.4,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","JPN","Japan","2012","2012",-5.4,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","JPN","Japan","2013","2013",-5.3,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","JPN","Japan","2014","2014",-5.3,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","JPN","Japan","2015","2015",-5.3,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","JPN","Japan","2016","2016",-5.2,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","JPN","Japan","2017","2017",-5.2,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","JPN","Japan","2000","2000",-4.9,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","JPN","Japan","2001","2001",-4.9,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","JPN","Japan","2002","2002",-5,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","JPN","Japan","2003","2003",-5,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","JPN","Japan","2004","2004",-5.1,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","JPN","Japan","2005","2005",-5.1,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","JPN","Japan","2006","2006",-5,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","JPN","Japan","2007","2007",-5,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","JPN","Japan","2008","2008",-5,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","JPN","Japan","2009","2009",-5.1,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","JPN","Japan","2010","2010",-5.1,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","JPN","Japan","2011","2011",-5,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","JPN","Japan","2012","2012",-4.9,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","JPN","Japan","2013","2013",-4.9,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","JPN","Japan","2014","2014",-4.9,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","JPN","Japan","2015","2015",-4.8,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","JPN","Japan","2016","2016",-4.8,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","JPN","Japan","2017","2017",-4.9,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","JPN","Japan","2000","2000",-2.6,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","JPN","Japan","2001","2001",-2.7,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","JPN","Japan","2002","2002",-2.8,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","JPN","Japan","2003","2003",-2.8,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","JPN","Japan","2004","2004",-2.8,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","JPN","Japan","2005","2005",-2.9,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","JPN","Japan","2006","2006",-2.9,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","JPN","Japan","2007","2007",-2.9,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","JPN","Japan","2008","2008",-2.9,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","JPN","Japan","2009","2009",-3,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","JPN","Japan","2010","2010",-3,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","JPN","Japan","2011","2011",-3,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","JPN","Japan","2012","2012",-2.9,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","JPN","Japan","2013","2013",-2.9,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","JPN","Japan","2014","2014",-2.9,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","JPN","Japan","2015","2015",-2.9,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","JPN","Japan","2016","2016",-2.9,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","JPN","Japan","2017","2017",-2.9,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","KOR","Korea","2000","2000",-7.3,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","KOR","Korea","2001","2001",-7.2,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","KOR","Korea","2002","2002",-6.9,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","KOR","Korea","2003","2003",-7,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","KOR","Korea","2004","2004",-6.9,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","KOR","Korea","2005","2005",-6.7,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","KOR","Korea","2006","2006",-6.7,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","KOR","Korea","2007","2007",-6.6,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","KOR","Korea","2008","2008",-6.7,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","KOR","Korea","2009","2009",-6.7,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","KOR","Korea","2010","2010",-6.8,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","KOR","Korea","2011","2011",-6.7,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","KOR","Korea","2012","2012",-6.6,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","KOR","Korea","2013","2013",-6.5,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","KOR","Korea","2014","2014",-6.4,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","KOR","Korea","2015","2015",-6.2,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","KOR","Korea","2016","2016",-6.1,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","KOR","Korea","2017","2017",-6,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","KOR","Korea","2000","2000",-6.7,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","KOR","Korea","2001","2001",-6.6,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","KOR","Korea","2002","2002",-6.4,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","KOR","Korea","2003","2003",-6.4,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","KOR","Korea","2004","2004",-6.5,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","KOR","Korea","2005","2005",-6.3,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","KOR","Korea","2006","2006",-6.3,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","KOR","Korea","2007","2007",-6.3,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","KOR","Korea","2008","2008",-6.4,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","KOR","Korea","2009","2009",-6.4,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","KOR","Korea","2010","2010",-6.4,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","KOR","Korea","2011","2011",-6.3,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","KOR","Korea","2012","2012",-6.2,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","KOR","Korea","2013","2013",-6.1,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","KOR","Korea","2014","2014",-6.1,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","KOR","Korea","2015","2015",-5.9,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","KOR","Korea","2016","2016",-5.8,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","KOR","Korea","2017","2017",-5.7,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","KOR","Korea","2000","2000",-4.7,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","KOR","Korea","2001","2001",-4.7,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","KOR","Korea","2002","2002",-4.5,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","KOR","Korea","2003","2003",-4.6,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","KOR","Korea","2004","2004",-4.7,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","KOR","Korea","2005","2005",-4.7,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","KOR","Korea","2006","2006",-4.7,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","KOR","Korea","2007","2007",-4.8,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","KOR","Korea","2008","2008",-4.9,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","KOR","Korea","2009","2009",-5,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","KOR","Korea","2010","2010",-5,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","KOR","Korea","2011","2011",-5,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","KOR","Korea","2012","2012",-4.9,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","KOR","Korea","2013","2013",-4.9,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","KOR","Korea","2014","2014",-4.9,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","KOR","Korea","2015","2015",-4.7,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","KOR","Korea","2016","2016",-4.7,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","KOR","Korea","2017","2017",-4.6,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","KOR","Korea","2000","2000",-3.9,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","KOR","Korea","2001","2001",-3.9,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","KOR","Korea","2002","2002",-3.8,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","KOR","Korea","2003","2003",-3.8,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","KOR","Korea","2004","2004",-4,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","KOR","Korea","2005","2005",-4,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","KOR","Korea","2006","2006",-4.1,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","KOR","Korea","2007","2007",-4.2,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","KOR","Korea","2008","2008",-4.4,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","KOR","Korea","2009","2009",-4.4,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","KOR","Korea","2010","2010",-4.4,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","KOR","Korea","2011","2011",-4.4,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","KOR","Korea","2012","2012",-4.3,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","KOR","Korea","2013","2013",-4.3,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","KOR","Korea","2014","2014",-4.4,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","KOR","Korea","2015","2015",-4.2,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","KOR","Korea","2016","2016",-4.2,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","KOR","Korea","2017","2017",-4.1,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","KOR","Korea","2000","2000",-1.4,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","KOR","Korea","2001","2001",-1.4,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","KOR","Korea","2002","2002",-1.4,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","KOR","Korea","2003","2003",-1.5,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","KOR","Korea","2004","2004",-1.5,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","KOR","Korea","2005","2005",-1.6,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","KOR","Korea","2006","2006",-1.6,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","KOR","Korea","2007","2007",-1.8,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","KOR","Korea","2008","2008",-2,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","KOR","Korea","2009","2009",-2.1,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","KOR","Korea","2010","2010",-2.1,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","KOR","Korea","2011","2011",-2.1,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","KOR","Korea","2012","2012",-2.1,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","KOR","Korea","2013","2013",-2.1,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","KOR","Korea","2014","2014",-2.2,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","KOR","Korea","2015","2015",-2.1,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","KOR","Korea","2016","2016",-2.1,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","KOR","Korea","2017","2017",-2.1,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2000","2000",-6.7,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2001","2001",-5.6,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2002","2002",-6.9,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2003","2003",-6,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2004","2004",-6.4,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2005","2005",-5.6,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2006","2006",-5.1,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2007","2007",-5.5,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2008","2008",-5,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2009","2009",-5.2,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2010","2010",-5.6,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2011","2011",-5.1,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2012","2012",-4.7,"B","Break"
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2013","2013",-4.1,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2014","2014",-5.8,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2015","2015",-4.7,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2016","2016",-5.3,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2017","2017",-4.5,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2000","2000",-5.7,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2001","2001",-5,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2002","2002",-5.6,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2003","2003",-5.3,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2004","2004",-5.6,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2005","2005",-5.1,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2006","2006",-4.7,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2007","2007",-5,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2008","2008",-4.6,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2009","2009",-4.7,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2010","2010",-5.2,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2011","2011",-4.8,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2012","2012",-4.2,"B","Break"
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2013","2013",-3.9,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2014","2014",-5.5,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2015","2015",-3.8,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2016","2016",-4.8,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2017","2017",-3.9,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2000","2000",-5.1,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2001","2001",-4.3,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2002","2002",-4.7,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2003","2003",-3.9,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2004","2004",-4.5,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2005","2005",-4.3,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2006","2006",-3.7,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2007","2007",-4.3,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2008","2008",-4,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2009","2009",-4.1,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2010","2010",-4.6,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2011","2011",-4,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2012","2012",-3.3,"B","Break"
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2013","2013",-3.3,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2014","2014",-4.6,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2015","2015",-3.1,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2016","2016",-4.1,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2017","2017",-3.5,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2000","2000",-4.6,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2001","2001",-3.7,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2002","2002",-4.1,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2003","2003",-3.6,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2004","2004",-4,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2005","2005",-3.7,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2006","2006",-3.3,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2007","2007",-3.9,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2008","2008",-3.6,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2009","2009",-3.8,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2010","2010",-4.3,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2011","2011",-3.8,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2012","2012",-3,"B","Break"
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2013","2013",-2.8,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2014","2014",-4.3,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2015","2015",-2.9,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2016","2016",-3.8,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2017","2017",-3.1,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2000","2000",-2.6,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2001","2001",-2.5,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2002","2002",-3.2,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2003","2003",-2.2,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2004","2004",-2.8,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2005","2005",-2.9,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2006","2006",-2.5,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2007","2007",-2.9,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2008","2008",-3.1,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2009","2009",-3.4,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2010","2010",-3.3,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2011","2011",-3.1,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2012","2012",-2.9,"B","Break"
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2013","2013",-3.5,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2014","2014",-4.1,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2015","2015",-3.5,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2016","2016",-3.8,,
